"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  Rule",17017,,,"RM CNST XL GE",,,,,,[FIXED]33.95,,,,,,,,,,,Y,Y,,,,,,,17017_source_1760692419.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17018,,,"RM CNST GE",,,,,,,,,,,,,,,,,Y,Y,,,,,,,17018_source_1760692408.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4505,"Ridge Monkey Classic Camping Sandwich Toaster",P,RMCLST,,"Ridge Monkey","Ridge Monkey Sandwich Toaster Size",Right,"<h1>Ridge Monkey Classic Camping Sandwich Toaster</h1> <p>Elevate your outdoor meals with the&nbsp;<em>RidgeMonkey Classic Camping Sandwich Toaster</em>. This essential clamshell pan features an all-new granite-style coating, giving it excellent durability and non-stick properties for hassle-free cooking. The pan is built with fixed cool-touch handles and solid riveted hinges for maximum reliability, while its square shape minimises wasted space in your pack. The included heat-resistant utensil set even packs away neatly inside the pan itself for brilliant storage.</p> <p>Though perfect for a classic toastie, its heavy-duty design and even heat transfer allow for endless possibilities, including pies, wraps, omelettes, and more. Constructed from lightweight aluminium and PFOA-free, this is the classic, hard-wearing solution for all your stove-top cooking.</p> <p>Available in regular and XL sizes.</p> <h3>Ridge Monkey Classic Sandwich Toaster Features</h3> <ul> <li>1x fixed handle clamshell pan</li> <li>1x heat-resistant utensil set<br /><br /></li> <li>PFOA-free</li> <li>Detachable hinge system</li> <li>Sleek Gunmetal Grey finish</li> <li>Lightweight aluminium construction</li> <li>Ridged exterior for even heat transfer</li> <li>Granite-style coating with improved non-stick properties</li> <li>Can be used on all traditional stoves and direct heat sources (not suitable for use on induction hobs)</li> </ul> <h3>Classic Sandwich Toaster Specification</h3> <h4>Regular</h4> <ul> <li><strong>Approximate dimensions</strong>:&nbsp;345mm x 155mm x 35 mm (including handles)</li> <li><strong>Weight</strong>:&nbsp;620g (including handles and utensils)</li> </ul> <h5>XL</h5> <ul> <li><strong>Approximate Dimensions</strong>:&nbsp;395mm x 205mm x 40mm (including handles)</li> <li><strong>Weight</strong>:&nbsp;890g (including handles and utensils)</li> </ul>",19.95,0.00,0.00,0.00,0.0000,N,"All Ridge Monkey products have a 24-month warranty from the date of purchase.",0.1000,0.0000,0.0000,0.0000,Y,Y,"The Ridge Monkey Classic sandwich toaster is available with fast shipping options",none,0,0,"Camping;Camping/Cooking;Camping/Cooking/Pots and Pans",25610,z/300/RM_CLST-variation-2__45460.jpg,"Ridge Monkey Classic Outdoor Sandwich Toaster",Y,0,25612,g/407/RM_CLST_GE_1__92082.jpg,"Regular size",N,1,25613,s/503/RM_CLST_XL_GE_1__68249.jpg,"XL Size",N,2,25616,l/677/RM_CLST-1__19181.jpg,"Fixed handles",N,3,25617,u/972/RM_CLST-3__60056.jpg,"Suitable for outdoor cooking surfaces (not including induction)",N,4,25618,v/345/RM_CLST-2__76036.jpg,"Ridged surface for even cooking",N,5,25619,t/346/RM_CLST__86293.jpg,"Utensils can store neatly inside the pan",N,6,25615,u/223/RM_CLST_XL_GE-RM_CLST_GE__10307.jpg,"Not just for toasties! Make delicious pies, slices, naans, wraps, omelettes, cinnamon swirls, and more!",N,7,,,,,,,,,,,,,,,,,,,,,"RM CLST GE, RM CLST XL GE, ridge monkey, ridgemonkey, toaster, camping pan, frying pan, sandwich toaster, CS, CNS","Ridge Monkey Classic Camping Sandwich Toaster","clamshell pan, camping frying pan, RidgeMonkey classic Sandwich Toaster, Ridge Monkey Granite Edition, Camping Sandwich Toaster, Outdoor Cookware, Compact Cooking Pan, Portable Frying Pan","The RidgeMonkey Classic Camping Toaster is a lightweight aluminium clamshell cooking pan with cool-touch handles and full utensil set included.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/camping/cooking/ridge-monkey/classic-camping-sandwich-toaster/,,,,,
"  SKU",10522,[RT]Size=Regular,,"RM CLST GE",,,,,,19.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10523,[RT]Size=XL,,"RM CLST XL GE",,,,,,23.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",17019,,,"RM CLST XL GE",,,,,,[FIXED]23.95,,,,,,,,,,,Y,Y,,,,,,,17019_source_1760694922.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17020,,,"RM CLST GE",,,,,,[FIXED]19.95,,,,,,,,,,,Y,Y,,,,,,,17020_source_1760694913.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4506,"Ridge Monkey Connect Deep Pan and Griddle Camping Cook Set",P,RMCNDPG,,"Ridge Monkey","Ridge Monkey Sandwich Toaster Size",Right,"<h1>Ridge Monkey Connect Deep Pan and Griddle Camping Cook Set</h1> <p>Elevate your outdoor cooking setup with the versatile&nbsp;<em>RidgeMonkey Connect Deep Pan &amp; Griddle</em>. This ingenious system features a detachable hinge that transforms the unit into two separate cooking vessels: a deep-sided saucepan and a griddle pan/lid. This allows you to cook two different items simultaneously, maximising your time and menu options.</p> <p>The granite-style coating makes these pans incredibly tough, durable, and non-stick, setting a new standard for compact cookware. Built from lightweight aluminium with a ridged cooking surface, the pans ensure even heat transfer on all traditional stoves and direct heat sources (not suitable for use on induction hobs).</p> <p>Complete with removable magnetic cool-touch handles that pack away neatly in their protective pouch, and available in Standard XL sizes, this PFOA-free set is the ultimate space-saving solution for cooking anything from a full breakfast to a hearty evening stew on the bankside or campsite.</p> <h3>Ridge Monkey Pan and Griddle&nbsp;Features</h3> <ul> <li>1x griddle pan</li> <li>1x deep sided saucepan</li> <li>1x set of removable magnetic, thermoset plastic cool-touch handles with protective pouch<br /><br /></li> <li>PFOA-free</li> <li>Sleek Gunmetal Grey finish</li> <li>Lightweight aluminium construction</li> <li>Ridged exterior for even heat transfer</li> <li>Granite-style coating with improved non-stick properties</li> <li>Detachable hinge system allows the pot to split into a pot and griddle</li> <li>Can be used on all traditional stoves and direct heat sources (not suitable for use on induction hobs)</li> </ul> <h3>Ridge Monkey Connect Pan and Griddle&nbsp;Specification</h3> <h4>Regular</h4> <ul> <li><strong>Dimensions</strong>:&nbsp;180mm (295mm with handles) x 155mm x 100mm</li> <li><strong>Weight</strong>:&nbsp;670g</li> <li><strong>Capacity:&nbsp;</strong>1.2 litres</li> </ul> <h4>XL</h4> <ul> <li><strong>Dimensions</strong>:&nbsp;235mm (350mm with handles) x 205mm x 135mm</li> <li><strong>Weight</strong>:&nbsp;1.2 kg (full pan, including handles)</li> <li><strong>Capacity</strong>:&nbsp;3.4 litres</li> </ul>",31.95,0.00,0.00,0.00,0.0000,N,"All Ridge Monkey products have a 24-month warranty from the date of purchase.",0.1000,0.0000,0.0000,0.0000,Y,Y,"The Ridge Monkey Connect Deep Pan and Griddle is available with fast shipping options",none,0,0,"Camping;Camping/Cooking;Camping/Cooking/Pots and Pans",25621,r/138/RM_CNDPG-variation__99336.jpg,"Ridge Monkey Connect Deep Pan and Griddle Camping Cook Set",Y,0,25622,g/147/RM_CNDPG_GE_2__14583.jpg,"Splits into a deep pot and griddle",N,1,25623,e/802/RM_CNDPG_GE__65880.jpg,"Combines into a pot with lid",N,2,25624,u/473/RM_CNDPG_XL_GE_2__52717.jpg,"Cook heary stews when camping",N,3,25625,k/687/RM_CNDPG_XL_GE_2_2__42676.jpg,,N,4,25626,y/096/RM_CNDPG_XL_GE_5__37217.jpg,"All parts included with the kit",N,5,25627,j/729/RM_CNDPG_XL_GE_4__48609.jpg,"Packs away neatly into a protective pouch to avoid scratching the internal coating",N,6,25628,y/507/RM_CNDPG_XL_GE_3__23580.jpg,,N,7,,,,,,,,,,,,,,,,,,,,,"RM CNDPG GE, RM CNDPG XL GE, ridge monkey, ridgemonkey, connect, deep pan, cooking pan, cooking pot, CS, CNS","Ridge Monkey Connect Deep Pan and Griddle Camping Cook Set","RM CNDPG GE, RM CNDPG XL GE, ridge monkey, ridgemonkey, connect, deep pan, cooking pan, cooking pot","RidgeMonkey Deep Pan & Griddle is a 2-in-1 camping cook set. Granite non-stick, split design allows you to cook two foods at once. Available in Standard & XL.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/camping/cooking/ridge-monkey/connect-deep-pan-griddle/,,,,,
"  SKU",10524,[RT]Size=Regular,,"RM CNDPG GE",,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10525,[RT]Size=XL,,"RM CNDPG XL GE",,,,,,,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",17023,,,"RM CNDPG GE",,,,,,,,,,,,,,,,,Y,Y,,,,,,,17023_source_1760699593.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17024,,,"RM CNDPG XL GE",,,,,,,,,,,,,,,,,Y,Y,,,,,,,17024_source_1760699603.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4507,"Dometic FP300/SP300 Blackout Blind System for Fiat Ducato, Peugeot Boxer, Citroën Jumper Motorhomes Front and Side Windows",P,SP300/FP300,,Dometic,"Dometic FP300/SP300 Blind",Right,"<h1>Dometic FP300/SP300 Blackout Cab Blinds System for Fiat Ducato, Peugeot Boxer, Citro&euml;n Jumper</h1> <h2>Front Windscreen and Side Window Pleated Blind</h2> <p>Custom made to fit motorhomes such as the&nbsp;Fiat Ducato, Peugeot Boxer, and Citro&euml;n Jumper from 07/2006 onwards. The FP300 and SP300 motorhome blackout blinds are available in three options to suit your needs; front windscreen only, both LH/RH sides only, or as a bundle the front windscreen and both side blinds.</p> <p>Tailor made for privacy and temperature control by keeping out the heat or cold. Featuring a quick installation with a snug fit to get that factory fitted look, simply attach the frame holding the blind to your window. No need to dismantle the A column or sun visors, set up in minutes regardless of whether your vehicle is left hand or right hand drive. Double pleated for maximum insulation against the heat and cold, these black out privacy blinds are a motorhome essential.</p> <h3>Privacy Blackout Blind Key Features:</h3> <ul> <li>Available as a single front blind, dual side blinds or both!</li> <li>Designed to look like a factory-fitted original solution</li> <li>Ergonomic handle for convenient operation</li> <li>Simple installation with not internal dismantling needed</li> <li>Side blinds designed with recesses for the speakers on the A column</li> <li>Suitable for both left hand drive and right hand drive vehicles</li> <li>Compatible with Fiat Ducato, Peugeot Boxer, Citro&euml;n Jumper 2006+</li> </ul> <h3>Technical Specifications:</h3> <div style=""overflow-x: auto; width: 100%; margin: 0 auto;""> <table class=""table table-striped"" style=""width: 68%; height: 10%; padding: 0px; border-spacing: 0px;"" align=""center""> <tbody> <tr> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Header</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Front Windscreen Blind</strong></td> <td style=""background-color: #d9d9d9; text-align: center;"" align=""center"" valign=""middle"" width=""400""><strong>Side Window Blinds</strong></td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">Model</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">SP300</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">FP300</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">Height (mm)</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">900</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">817</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">Width (mm)</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">1616</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">919</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">Weight (kg)</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">3.88</td> <td style=""text-align: center;"" valign=""middle"" width=""400"">2.58</td> </tr> <tr> <td style=""text-align: center;"" valign=""middle"" width=""400"">SKU</td> <td style=""text-align: center;"" valign=""middle"" width=""400""> <p>9104122616</p> </td> <td style=""text-align: center;"" valign=""middle"" width=""400""> <p>9104121168</p> </td> </tr> </tbody> </table> </div>",359.00,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"#7 - 10 Working Days",none,0,0,"Caravan, Campervan & Motorhome/Windows & Rooflights;Caravan, Campervan & Motorhome/Windows & Rooflights/Curtains & Blinds;Caravan, Campervan & Motorhome/Windows & Rooflights/Curtains & Blinds/Cab Blinds",26026,s/587/SP300FP300-BUNDLE__59817.jpg,"SP300 and FP300 Fiat Duato Blackout Blinds for Windscreen and Side Window",N,0,25629,j/106/fp300-9104121168-a402__64794.jpg,,Y,1,25630,z/582/fp300-9104121168-p401__71272.jpg,"FP300 Motorhome Blackout Windscreen Blind",N,2,25631,a/408/Dometic_SP300_Shot_01_eciRGBv2_v001_1__92961.jpg,"Privacy Blind SP300 Citroën Jumper",N,3,25634,v/847/fp300-9104121168-d401__75638.jpg,"Peugeot Boxer Van Windscreen and Side Window Blind",N,4,25633,o/876/fp300-9104121168-d400__85077.jpg,"Easy Installation Blackout Privacy Blind for Motorhome Vans",N,5,25632,v/146/sp300-9104122616-d403__26146.jpg,"Fully Black Out Insulated Blinds with Temperature Control ",N,6,25635,c/967/sp300-9104122616-d400__09020.jpg,"Side Window Privacy Blind Pleated",N,7,,,,,,,,,,,,,,,,,,,,,"SP300, FP300, 9104121168, 9104122616, Motorhome Blind, Fiat Duato Blinds, Peugeot Boxer Blinds, Citroën Jumper Blinds, Blackout Van Blind, Windscreen Blind, Van Side Window Blind, Dometic, Dometic Blinds, Motorhome Windscreen Blind, Motorhome Side Window Blind, LN","Dometic FP300 SP300 Motorhome Blackout Blind System for Fiat Ducato, Peugeot Boxer and Citroën Jumper","Front windscreen and side window blinds for motorhome suitable for Fiat Ducato, Peugeot Boxer, Citroën Jumper vans for black out privacy on your travels","SP300, FP300, 9104121168, 9104122616, Motorhome Blind, Fiat Duato Blinds, Peugeot Boxer Blinds, Citroën Jumper Blinds, Blackout Van Blind, Windscreen Blind, Van Side Window Blind, Dometic, Dometic Blinds, Motorhome Windscreen Blind, Motorhome Side Window Blind",,,,New,N,N,,N,,,0,"Default Tax Class","9104121168, 9104122616",N,/caravan-campervan-motorhome/dometic-fp300-sp300-blackout-blind-system-for-fiat-ducato-peugeot-boxer-citroen-jumper-motorhomes-front-and-side-windows/,,"9104121168, 9104122616","9104121168, 9104122616",,
"  SKU",10526,"[S]Select Blinds=Front Windscreen Blind Only",,9104121168,,,,,,359.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10527,"[S]Select Blinds=LH & RH Side Window Blinds Only",,9104122616,,,,,,395.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",10528,"[S]Select Blinds=Windscreen & Side Blind Bundle",,SP300/FP300-BUNDLE,,,,,,754.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",17025,,,9104121168,,,,,,[FIXED]359,,,,,,,,,,,Y,Y,,,,,,,17025_source_1762856082.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17026,,,9104122616,,,,,,[FIXED]395,,,,,,,,,,,Y,Y,,,,,,,17026_source_1762856094.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",17027,,,SP300/FP300-BUNDLE,,,,,,[FIXED]754,,,,,,,,,,,Y,Y,,,,,,,17027_source_1761039237.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,4508,"Dometic CVC1525G Compact 1 Burner Hob and Sink Combination",P,9600051237,,Dometic,,Right,"<h1>Dometic CVC1525G Compact 1 Burner Hob and Sink Combination with Glass Lid</h1> <h2>Built-in Hob and Sink Combi Cooker for Campervans and Motorhome</h2> <p>This Dometic Single Burner Hob and Sink Combination is an ideal campervan essential perfect for your next road trip. Make cooking and washing up a breeze in campervan kitchens with little room. This hob and sink combi is compact for installation into your campervan kitchen, even in the smallest of spaces.</p> <p>With a sink on the right and a single gas cooker on the left, this space-saving kitchen appliance comes fitted with heat-resistant safety glass that can also double as a countertop. Providing dual purpose with its practical design. Its stainless steel construction ensures long term durability and features piezo ignition for quick and easy lighting when needed. Perfect for mobile kitchens in campers, motorhomes and boats, optimised for long trips and ensured safety. An excellent combination of efficiency and functionality, perfect for reduced spaces and mobile kitchens.</p> <h3>Cooking Vision Sink and Hob Key Features:</h3> <ul> <li>Single burner gas hob with integrated sink</li> <li>Modular design, can be combined with other Dometic Cooking Vision products</li> <li>12V piezo ignition</li> <li>Pre-drilled sink hole for easy installation</li> <li>Detachable enamel pan support and burner caps for cleaning</li> <li>Heat resistant safety glass lid can also be used as a countertop</li> <li>Durable stainless steel construction</li> <li>Easy to clean</li> <li>Built-in safety features, gas cut-off stops gas supply when flame goes out</li> </ul>",349.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"#7 - 10 Working Days","by product",0,0,"Caravan, Campervan & Motorhome/Kitchen Equipment;Caravan, Campervan & Motorhome/Kitchen Equipment/Hob & Sink Combination ",25636,j/060/rv_cooktop_sink_combination_1_burner_glass_lid_9600051237_CVC1525G_dometic__40588.jpg,"Space Saving Hob and Sink Combination Kitchen Unit Essential for Campers and Motorhome Vans",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dometic, CVC1525G, 9600051237, 7315091515269, Dometic Sink, Dometic Hob, Dometic Hob Sink Combi, Hob Sink, Hob and Sink Combination, Cooker and Sink Combination, Dometic Cooking Vision, Cooking Vision Sink, Cooking Vision Hob, Campervan Cooker, Campervan Sink, Compact Sink Hob Unit, Motorhome Hob Sink Unit, Motorhome Hob, Motorhome Sink, LN","Dometic Cooking Vision Compact Sink Hob Combi Unit for Campers and Motorhomes","Dometic, CVC1525G, 9600051237, 7315091515269, Dometic Sink, Dometic Hob, Dometic Hob Sink Combi, Hob Sink, Hob and Sink Combination, Cooker and Sink Combination, Dometic Cooking Vision, Cooking Vision Sink, Cooking Vision Hob, Campervan Cooker, Campervan Sink, Compact Sink Hob Unit, Motorhome Hob Sink Unit, Motorhome Hob, Motorhome Sink","Compact Sink and Hob Combination Unit doubles as a kitchen countertop with its heat-resistant glass lid. Space saving unit for smaller campers and motorhomes",,,,New,N,N,,N,,,-10,"Default Tax Class",7.32E+12,N,/caravan-campervan-motorhome/dometic-cvc1525g-compact-1-burner-hob-and-sink-combination/,,7.32E+12,9600051237,,"""Dimensions H (mm)=170"";""Dimensions W (mm)=525"";""Dimensions D (mm)=350"";""Glass Lid=Yes"";""Material=Stainless Steel"";""Ignition Type=Piezo Ignition"";""Fuel Source=Gas"";""No. of Burners=1"";""Heat Output=1 x 1.1kW"";""Sink Position=Right"";""Sink Dimensions HxWxD (mm)=N/A"";""Tap Hole Cutout=Yes"";Weight=4.5kg;""Built-in Dimensions (W x D)=N/A"";""Gas Consumption=80 g/h"";""Gas Supply Pressure=30 mbar"";SKU=9600051237"
Product,4509,"Dometic CVI1350 Single Induction Hob for Campervans",P,9600050570,,Dometic,,Right,"<h1>Dometic Caravan Induction Hob Single Burner</h1> <h2>Glass Cooktop Single Induction Cooker for Campervans, Motorhomes and Boats</h2> <p>The Dometic&nbsp;CVI1350 Single Induction Hob is convenient for cooking on board a boat or at your campsite. Perfect for boats, campervans and motorhomes, this single induction hob provides an energy efficient cooking solution that ensures reliable performance and is easy to clean. Equipped with sensor touch controls for adjusting the heat, an efficient timer and a safety lock for added protection. This campervan induction hob has built-in safety features including over-temperature protection, unsuitable object protection and an automatic shutdown timer.</p> <p>A modular design for for combining with matching sink or hob of similar size. Compatible with other Dometic Cooking Vision products for a seamless look that matches perfect to the interior of your campervan. Ideal for motorhome owners with electrical powered appliances without requiring the use of gas. Practical fast heating designed to match the power limitations at campsites and in campervan/motorhome vehicles. Built for safe use without overstraining the mains hook-up or vehicle electrics.&nbsp;</p> <h3>Motorhome Single Burner Induction Hob Key Features:</h3> <ul> <li>Single induction burner</li> <li>Sensor touch controls</li> <li>Easy clean glass surface</li> <li>Fast heating for convenient cooking</li> <li>Lock protection</li> <li>Modular design</li> <li>Built-in timer</li> <li>Built-in safety features including over-temperature protection and unsuitable object protection</li> <li>Automatic shutdown timer</li> </ul>",299.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"# Available for 2-3 working day delivery","by product",3,0,"Caravan, Campervan & Motorhome/Kitchen Equipment;Caravan, Campervan & Motorhome/Kitchen Equipment/Hobs",25639,b/626/Cooktop_Single__75745.jpg,"Campervan Induction Hob 12V with built-in safety features and timer",Y,0,25637,n/132/cvi1350-9600050570-d400__43580.jpg,"Single Induction Burner for Motorhome and Boat 9600050570",N,1,25638,y/352/cvi1350-9600050570-d401__75848.jpg,"Caravan Cooktop Unit CVI1350",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9600050570, 4015704291735, CVI1350, Dometic, Dometic CVI1350, Induction Hob, Campervan Induction Hob, Caravan Induction Hob, Motorhome Induction Hob, Dometic Induction Hob, 12v Induction Hob, Camper Induction Hob, low wattage induction hob for campervan, 800w induction hob, single induction hob, induction hob campervan, 12v induction hob for campervan, low power induction hob, best induction hob for campervan, LN","Dometic Induction Hob CVI1350 for Campervan and Motorhome","9600050570, 4015704291735, CVI1350, Dometic, Dometic CVI1350, Induction Hob, Campervan Induction Hob, Caravan Induction Hob, Motorhome Induction Hob, Dometic Induction Hob, 12v Induction Hob, Camper Induction Hob, low wattage induction hob for campervan, 800w induction hob, single induction hob, induction hob campervan, 12v induction hob for campervan, low power induction hob, best induction hob for campervan","Single burner caravan induction hob electric for campervan owners wanting a practical, easy to clean solution for all your cooking needs",,,,New,N,N,,N,,,0,"Default Tax Class",4015704291735,N,/caravan-campervan-motorhome/dometic-cvi1350-single-induction-hob-for-campervans/,,4015704291735,9600050570,,"Model=CVI1350;""Dimensions H (mm)=55"";""Dimensions W (mm)=350"";""Dimensions D (mm)=350"";""Glass Lid=No"";""Ignition Type=No"";""No. of Burners=1"";Output=2300W;""Fuel Source=220-240V"";""Net Weight (kg)=5"""
