"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,2572,"Iconica 3KW Uninterrupted Power Supply With 400ah 12V Gel Batteries ",P,,,,,Right,"<h1>Iconica 3KW Uninterrupted Power Supply With 400ah Of Gel Batteries For Static Caravans</h1> <h2>Overview and Applications</h2> <p><span>The</span><strong>&nbsp;Iconica Universal Uninterrupted Power Supply (UPS) system</strong><span>&nbsp;is suitable for both mains-powered and off-grid applications where a stable and reliable source of AC power is required. Ideal for running household appliances, I.T and computer rooms, servers, commercial or other large electronic equipment, or, as a stand alone off grid solar system for up to 1200 Watts of solar input up to a max series input of 80 VDC. Perfect for static caravans for example.</span></p> <h2><span>Solar Power System</span></h2> <p><span><span>With the addition of up to 1200 watts of solar panels, the UPS system also&nbsp;</span><strong>supports solar power input&nbsp;</strong><span>with no additional charge control equipment required. Users can simply connect a suitable solar array to the inverter to start charging from solar power to save on electricity bills for mains connected systems, or in order to run a generator less frequently for off-grid systems.</span></span></p> <h2>Important</h2> <p><strong>Please note<em>:</em></strong><em>&nbsp;</em>this UPS system uses an off-grid inverter. Any other AC power sources, including mains, can only be connected to the inverter input AC terminals, and should be fully isolated from the inverter output AC terminals. If the AC output of this inverter comes into contact with another source of AC power, the inverter will be damaged<em>.</em></p> <h2>Kit includes</h2> <ul> <li>3 Kw inverter charger</li> <li>2 x 100 amp hour GEL batteries</li> <li>1 mtr tinned copper battery cables</li> <li>Battery Linking Cable</li> <li>Thermal Overcurrent Circuit Breaker</li> <li>Loose Ring Terminals For Crimping</li> </ul> <h2><strong>Hybrid Inverter specifications:</strong></h2> <ul class=""bullet""> <li>Nominal battery voltage: 24V</li> <li>Continuous power output: 3000W / 3000VA</li> <li>Surge power: 6000VA</li> <li>Output voltage: 230V AC</li> <li>Output frequency: 50Hz /60&nbsp;Hz</li> <li>Output waveform: Pure sine wave</li> <li>Maximum solar input power: 1200W</li> <li>Maximum open circuit solar input voltage: 80V</li> <li>Maximum solar charging current: 50A</li> <li>Maximum mains AC charging current: 25A</li> <li>Maximum combined charging current: 70A</li> <li>Peak efficiency: 93%</li> <li>Operating temperature: -10C to 50C</li> <li>Supplied with a PC connection cable and&nbsp;<a href=""https://www.photonicuniverse.com/upload/file/Manuals/Iconica/Watchpower_Iconica_Software_User_Manual.pdf"" target=""_blank""><strong>PC software CD</strong></a></li> <li>Terminals for mains power connection</li> <li>Size: 33.4 x 28.5 x&nbsp;10 cm</li> <li>Weight:&nbsp;6.3 kg</li> </ul> <h2 style=""text-align: justify;"">&nbsp;<strong>Battery specifications (per battery):</strong></h2> <ul class=""bullet""> <li>Nominal voltage: 12V</li> <li>Nominal capacity: 200Ah (10h rate) / 205Ah (20h rate)</li> <li>Maximum charging current: 40A</li> <li>Self-discharging rate: &lt;1% per month</li> <li>Cycle lifetime at 30% Depth Of Discharge.: 1200-1300</li> <li>Pressure control: safety valve installed</li> <li>Terminal type: F24 (bolts and washers included)</li> <li>Operating temperature: from -10C to +50C</li> <li>Size: 523 x 239 x 243 mm</li> <li>Weight: 61.5 kg</li> </ul> <p>&nbsp;</p> <h1><span style=""color: #ff0000;"">&nbsp;</span></h1> <p>&nbsp;</p>",1199.00,0.00,0.00,0.00,0.0000,N,"12 Months",50.0000,0.0000,0.0000,0.0000,Y,N,"3-5 days from order",none,0,0,"Caravan, Campervan & Motorhome/Electrical;Caravan, Campervan & Motorhome/Electrical/Chargers & Inverters",11139,q/545/UPS__01461.JPG,"Iconica Static Caravan Uninterrupted Power Supply Inverter Solar Controller 3KW Kit",Y,0,11138,p/647/UPS2__43468.JPG,"Iconica Static Caravan Uninterrupted Power Supply Inverter Solar Controller 3KW",N,1,11140,k/898/UPS3__22330.JPG,"200 Amp Hour Gel Battery For Uninterrupted Power Supply",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Off Grid, Power Supply, Inverter, Uninterrupted power supply, Solar Power,","Iconica Off Grid Power Supply Inverter Batteries Solar Power","Off Grid, Power Supply, Inverter, Uninterrupted power supply, Solar Power,","Iconica Off Grid Uninterrupted Power Supply Inverter Batteries Solar Power",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan-motorhome/electrical/iconica-3kw-uninterrupted-power-supply-with-400ah-12v-gel-batteries/,,,,,
Product,2573,"John Guest Speedfit 12mm Straight Male Adaptor",P,PM011204E,,"John Guest",,Right,"<h1>John Guest Push Fit 12mm Straight Male Adaptor</h1> <p>John Guest Speedfit is a push-fit system suitable for the plumbing of hot and cold water services, ideal for pressurized systems this fitting comes with a male thread.</p> <p>&nbsp;</p> <p><span style=""color: #ff0000;""><strong>&nbsp;These fitting are only compatible with John Guest pipe and are not suitable for 12mm flexible hose.</strong></span></p>",3.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"John guest fittings are sent via 2-3 working days delivery",none,39,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Water Tanks & Plumbing;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Water Pumps;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Plumbing",11415,z/046/John_Guest_Male_Adapter_1__95921.jpg,"John Guest 12mm Straight Male Adaptor",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John guest, 12mm adapter, male, JG, push fit, threaded,","John Guest Push Fit 12mm Straight Male Adapter","John Guest, 12mm adapter, male, speedfit, pushfit, push fit","John Guest push fit 12mm straight male adapter. We supply a wide range of speed fit water and plumbing fittings.",,,,New,N,N,,N,,,-3,"Default Tax Class",,N,/caravan-motorhome/john-guest-speedfit-12mm-straight-male-adaptor/,,,,,"fbt-product=/caravan-motorhome/john-guest-12mm-hot-and-cold-water-pipe/;""Threaded Side=1/2"""" BSP"""
Product,2574,"John Guest 12mm Straight Female Adaptor",P,CM451214FS,,"John Guest",,Right,"<h1>John Guest 12mm Straight Female Push Fit Adaptor</h1> <p>John Guest Speedfit is a push-fit system suitable for the plumbing of hot and cold water services, ideal for pressurized systems this item comes with a female thread</p> <p><strong><span style=""color: #ff0000;"">These fitting are only compatible with John Guest pipe and are not suitable for 12mm flexible hose.</span></strong></p>",3.50,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"John Guest fittings are sent via 2-3 working days delivery",none,63,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Water Tanks & Plumbing;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Water Pumps;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Plumbing",11413,z/260/John_Guest_Female_Adapter__97470.jpg,"John Guest 12mm Straight Female Push Fit Adaptor",Y,0,11414,k/896/John_Guest_Female_Adapter_1__84979.jpg,"John Guest 12mm Straight Female Thread Adaptor",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Guest, 12mm adapter, female, JG, push fit, Threaded","John Guest Push Fit 12mm Straight Female Adapter","John Guest, 12mm adapter, female, speedfit, pushfit, push fit","John Guest push fit 12mm straight female adapter. We supply a wide range of speed fit water and plumbing fittings.",,,,New,N,N,,N,,,-3,"Default Tax Class",,N,/caravan-motorhome/john-guest-12mm-straight-female-adaptor/,,,,,"fbt-product=/caravan-motorhome/john-guest-12mm-hot-and-cold-water-pipe/;fbt-product=/shurflo/trail/king/caravan/motorhome/water/pump/;""Threaded Side=1/2"""" BSP"""
Product,2575,"John Guest - 12mm Single Check Valve",P,,,"John Guest","JG Quantity",Right,"<h1>John Guest -12mm Single Check Valve</h1> <p>This is a check valve, also known as a one-way valve or non-return valve. These are used with most water heating systems to prevent water exiting the heaters input line.</p> <p><span style=""color: #ff0000;""><strong>These fitting are only compatible with John Guest pipe and are not suitable for 12mm flexible hose.</strong></span></p>",11.95,0.00,0.00,0.00,0.0000,N,,0.0200,0.0000,0.0000,0.0000,Y,Y,"Sent via royal mail",none,31,0,"Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Water Tanks & Plumbing;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Water Pumps;Caravan, Campervan & Motorhome/Water Tanks & Plumbing/Plumbing",11143,u/324/rsz_0_800_d006f_12SCV__36164.png,"John Guest - 12mm single check valve",Y,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12SCV, JG, push fit, John Guest, Speed Fit, one way, valve, single check, straight connector",,"12SCV, JG, push fit, John Guest, Speed Fit, one way, valve, single check,",,,,,New,N,N,,N,,,-3,"Default Tax Class",,N,/caravan-motorhome/john-guest-12mm-single-check-valve/,,,12SCV,,fbt-product=/caravan-motorhome/john-guest-12mm-hot-and-cold-water-pipe/
"  SKU",6205,"[RB]Quantity=Bag of 10",,12SCV-BAG-10,,,,,,84.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6206,"[RB]Quantity=Box of 100",,12SCV-BOX-100,,,,,,749.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",6566,[RB]Quantity=Single,,12SCV,,,,,,11.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",9728,,,12SCV-BAG-10,,,,,,[FIXED]84.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",9731,,,12SCV-BOX-100,,,,,,[FIXED]749.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",10799,,,12SCV,,,,,,[FIXED]11.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2576,"Dometic MWO 240 Camping Microwave Oven 230v",P,9600028283,,Dometic,,Right,"<h1>Dometic Microwave Oven, 230v / 700w</h1> <h2>Dometic MWO240 camping microwave suitable for motorhome, caravan, boat and tent</h2> <p>Designed for stationary use, the Dometic microwave oven has five power settings and a defrost function. This convenient motorhome microwave has an integrated, easy to clean ceramic plate and user-friendly controls. This new microwave from Dometic is perfect for caravans, motorhomes and camping tents working from a mains hookup, or through an appropriate true sine wave inverter.</p> <p><strong>Product Features:</strong></p> <ul> <li>User-friendly microwave with five cooking levels</li> <li>Defrost function</li> <li>Integrated, easy-to-clean ceramic plate</li> <li>Approved by leading motorhome manufacturers</li> <li>Interior light</li> <li>Locking system to prevent unwanted opening</li> <li>LED display and cooking end signal</li> <li>Easy to use and built for stationary use in a caravan, mobile home or camping tent.</li> <li>230 volt</li> <li>Model no: AC MWO</li> <li>Certificates CE, GS</li> <li>Now with a standard 3-pin plug!</li> </ul> <h3 style=""text-align: center;""><span style=""color: #ff0000;"">&nbsp;</span></h3> <p><strong>Dimensions:</strong></p> <ul> <li>Depth x Height x Width - 353 x 283 x 451 mm</li> <li>Net weight 10.8 kg</li> </ul>",169.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"Dometic Microwave Oven is delivered 2-3 working days",none,30,0,"Caravan, Campervan & Motorhome/Kitchen Equipment;Caravan, Campervan & Motorhome;Caravan, Campervan & Motorhome/Kitchen Equipment/Microwaves",11144,t/961/Dometic-Microwave-_Campervan__72014.JPG,"Dometic Microwave for Caravan, Motorhome or Camping Tent",Y,0,11147,n/266/Dometic-Microwave-MWO-240__51293.JPG,"Dometic Microwave Oven",N,1,11145,m/595/Dometic-Microwave__44894.JPG,"Dometic MWO 240",N,2,11146,q/202/Dometic-Microwave-Motorhome-Caravan__28721.JPG,"Dometic microwave oven with LED display",N,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dometic microwave, microwave, microwave oven,","Dometic Microwave Oven MWO 240 for Caravan, Motorhome or Camping","Dometic MWO 240, Dometic Microwave, Dometic Microwave Oven, Camping, Caravan, Motorhome, Microwave, Oven","The Dometic MWO240 is a 230v microwave oven designed for caravans, campervans and tents. This camping microwave works from a mains hookup and is approved by motorhome manufacturers.",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/dometic/microwave/oven/230v/caravan/motorhome/,,,"9600008377 ",,"""Power rating=700w"""
Product,2577,"Vango Airbeam Modular Camping Windbreak",P,AWQWINDAIG3JA3,,Vango,"Vango Airbeam Modular Windbreak",Right,"<h1>Vango Airbeam Modular Windbreak</h1> <h2>Inflatable wind break camping shelter</h2> <p>Relax outside in the sunshine and keep the breeze off your back. Perfect for any campsite, the <em>Vango AirBeam Modular Windbreak</em> is up in minutes and gives you a range of options to create the perfect space to shelter from the elements whilst you relax outside. Vango's airbeam wind breaker is supplied with three inflatable panels that can be linked together and create a flexible shape to best fit your needs.&nbsp;&nbsp;</p> <h3><span style=""font-size: small;""><strong>Vango Modular Windbreak Features:</strong></span></h3> <ul> <li>Quick pitch time - 4 minutes</li> <li>Strong, durable AirBeam frame</li> <li>3 windowed panels</li> <li>Hinged panels</li> <li>Carry bag</li> <li>Colour: Grey Violet<span style=""font-size: small;""><br /></span></li> </ul> <p><span style=""font-size: small;""><strong>Windbreak Dimensions:</strong></span></p> <ul> <li>Weight: 6.7kg</li> <li>Windbreak size: Length 490 x Height 125cm</li> <li>Pack size: Length 82 x Height 24 x Width 24cm</li> </ul> <p>Add additional sections to increase the size of your windbreak with <strong><em>Vango Airbeam Modular windbreak Additional Section </em></strong>and make your perfect pitch for any caravan, motorhome or campervan awning or tent. dimensions of extra panel is W155 x H125 cm</p> <p style=""text-align: center;""><span style=""font-size: small;""><em><strong><em><strong><a href=""https://www.jacksonsleisure.com/price-match/"" target=""_blank""><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Vango Modular Windbreak Price Match"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/vango-price.jpg"" alt=""vango-Magra price.jpg"" width=""348"" height=""106"" /></a></strong></em></strong></em></span></p>",249.95,0.00,0.00,0.00,0.0000,N,"The Vango Modular AirBeam Windbreak comes with a 2 year manufacturers warranty. Extend the warranty to three years by registering the purchase with Vango",0.0000,0.0000,125.0000,0.0000,Y,Y,"Vango Modular Windbreak is sent via next working day courier","by option",14,0,"Camping;Awnings /Accessories;Camping/Accessories;Camping/Accessories/Windbreakers",17434,l/089/AWQWINDAIG3JA3__99858.jpg,"Vango Modular Airbeam Windbreak",Y,0,11151,m/288/vango-airbeam-modular-windbreak__43700.jpg,"Vango Modular Airbeam Windbreak",N,1,11149,k/671/airbeam-modular-windbreak__15733.jpg,"Vango Modular Wind Breaker",N,2,11150,o/601/airbeam-modular-windbreak-closeup__04446.jpg,"Inflatable camping windreak ",N,3,11161,i/231/airbeam-modular-windbreak-additional-sections-__85455.jpg,"Vango AirBeam wind shield with additional sections",N,4,11153,e/413/airbeam-modular-windbreak-additional-section__04442.jpg,"Vango inflatable windbreak",N,5,11155,h/704/airbeam-modular-windbreak-pump__53337.jpg,"Camping wind break for any tent, awning, motorhome and caravan",N,6,13739,o/553/airbeam-modular-windbreak-gate_2__92351.jpg,"Vango modular gate section for windbreak",N,7,11158,z/361/airbeam-modular-windbreak-additional-section-2__59007.jpg,"Vango airbeam Modular Windbreak Additional Section",N,8,11148,h/949/vango-airbeam-modular-windbreak-dimensions__11450.jpg,"Vango Airbeam Modular Windbreak dimensions",N,9,11159,c/220/airbeam-modular-windbreak-additional-section-dimensions__55523.jpg,"Vango Airbeam Modular Windbreak Additional Section Dimensions",N,10,,,,,,,,,,,"Vango, windbreak, airbeam wind break, modular, AWQWINDAIG3JA3I, WBSWINDAI000002, WBSWINDAI000003","Vango AirBeam Modular Windbreak ","Vango, airbeam, winbreak, wind break, modular, additional section, gate","The Vango AirBeam Modular Windbreak is perfect for the campsite. This quick set up windbreak comes with optional extra sections and gate",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/caravan/motorhome/vango/airbeam/modular/windbreak/,,,WBSWINDAI000002,,
"  SKU",5157,"[RB]Vango Modular Windbreak Options=Three panel modular windbreak",,WBUWINDAI000001,,,,,,249.95,0.00,,,,N,,7.18,,,,,,,,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",5158,"[RB]Vango Modular Windbreak Options=Modular windbreak additional section",,WBSWINDAI000002,,,,,,95.95,0.00,,,,N,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",7305,,,WBUWINDAI000001,,,,,,[FIXED]249.95,,,,,,,[FIXED]7.18,,,,Y,Y,,,,,,,7305_source_1583157044.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",7306,,,WBSWINDAI000002,,,,,,[FIXED]95.95,,,,,,,,,,,Y,Y,,,,,,,7306_source_1583157110.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,2578,"Vango AirBeam Elements Proshield Camping Windbreak",P,,,Vango,"Vango Airbeam Windbreak Size",Right,"<h1 style=""text-align: justify;"">Vango Airbeam Elements ProShield Camping Windbreak</h1> <h2 style=""text-align: justify;"">Inflatable camping and caravan wind break 3 and 5 panel</h2> <p>The <em>Vango Elements ProShield AirBeam Windbreak</em> provides an effective shield from the wind on a campsite or sand on the beach ensuring meals and play time are not spoiled by the elements.&nbsp;The Vango Airbeam Elemenst Proshield Wind Shelter is available in a 3 or 5 panel variant to suit your camping needs or caravan size.&nbsp;The Vango AirBeam wind stopper uses a single inflation point and the pre-angled beams ensure additional stability on the pitch for any wind break needs. Vango's inflatable wind shelters create the perfect pitch for any caravan, motorhome, campervan awning or tent pitch.</p> <h3><strong>Vango Elements ProShield Windbreak Product Details:</strong></h3> <ul style=""text-align: justify;""> <li>Quick pitch time - 5-8 minutes depending on size</li> <li>Strong, durable AirBeam frame</li> <li>3/5 windowed panels depending on size</li> <li>Guylines, pegs and carry bag included</li> </ul> <h3 style=""text-align: justify;""><strong>Vango AirBeam Windbreak Specification:</strong></h3> <p><strong>3 Panel</strong></p> <ul> <li>Weight: 6.15kg</li> <li>Dimensions: Panel Length 152cm, Area Length L325 x H126cm</li> <li>Packsize: L75 x H25 x W25cm</li> </ul> <p><strong>5 Panel</strong></p> <ul> <li>Weight 9.9kg</li> <li>Dimensions: Panel Length 152cm, Area Length L735 x H126cm</li> <li>Packsize: L75 x H28 x W28cm</li> </ul> <p style=""text-align: center;""><em><strong><em><strong><a href=""https://www.jacksonsleisure.com/price-match/"" target=""_blank""><img class=""__mce_add_custom__"" style=""display: block; margin-left: auto; margin-right: auto;"" title=""Vango Sentinel AirBeam Windbreak Price Match"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/vango-price.jpg"" alt=""vango-Magra price.jpg"" width=""354"" height=""108"" /></a></strong></em></strong></em></p>",269.00,0.00,0.00,0.00,0.0000,N,"The Vango AirBeam Elements Proshield Windbreak comes with a 3 year manufacturers warranty when registered with Vango",0.1000,0.0000,0.0000,0.0000,Y,Y,"Vango Airbeam Elements Proshield Windbreak is sent next working day delivery","by option",10,0,Camping;Camping/Accessories;Camping/Accessories/Windbreakers,17689,l/271/WBSWIN3EP000001_5__30933.jpg,"Vango Airbeam Elements Proshield 3 Panel Windbreak",Y,0,11166,q/094/sentinel-airbeam-windbreak-caravan__75648.jpg,"Vango inflatable camping windstopper",N,1,17432,u/161/WBSWIN3EP000001_4__11413.jpg,,N,2,11163,f/805/sentinel-airbeam-windbreak-2__89137.jpg,"Vango AirBeam 3 Panel Elements Proshield inflatable wind shelter ",N,3,11165,z/786/sentinel-airbeam-windbreak-detail__03072.jpg,"Vango windbreak for camping, caravans and motorhomes",N,4,17433,q/130/WBSWIN5EP000001_4__74084.jpg,,N,5,17428,d/432/WBSWIN3EP000001__38782.jpg,"Vango 3 panel windbreak storage bag",N,6,17431,e/949/WBSWIN3EP000001_2__38729.jpg,"Vango 3 panel windbreak",N,7,17430,s/069/WBSWIN5EP000001__18253.jpg,"Vango 5 panel windbreak storage bag",N,8,17429,q/276/WBSWIN5EP000001_3__61855.jpg,"Vango 5 panel windbreak",N,9,,,,,,,,,,,,,,,,"Vango, windbreak, airbeam, wind break, sentinel, proshield elements, WBSWIN3EP000001, WBSWIN5EP000001","Vango Airbeam Elements ProShield Windbreak 3 and 5 Panel","Vango windbreak, airbeam windbreak, wind break, vango, wind shelter, WBSWIN3EP000001, WBSWIN5EP000001,3 panel, 5 panel, ","The Vango Airbeam Proshield Elements Windbreak is the perfect addition to your camping pitch. Erected in minutes, this sturdy wind break gives shelter from the elements. The airbeam wind shelter is delivered next working day. ",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/vango/airbeam/elements/proshield/windbreak/camping/caravan/,,,,,
"  SKU",7054,"[RB]Windbreak Size=5 Panel",,WBSWIN5EP000001,,,,,,349.00,0.00,,,,N,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7055,"[RB]Windbreak Size=3 Panel",,WBSWIN3EP000001,,,,,,269.00,0.00,,,,N,,,,,,,,,,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
