"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Product Image ID - 26","Product Image File - 26","Product Image Description - 26","Product Image Is Thumbnail - 26","Product Image Sort - 26","Product Image ID - 27","Product Image File - 27","Product Image Description - 27","Product Image Is Thumbnail - 27","Product Image Sort - 27","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
"  SKU",7969,"[S]Awning Length/Projection=Length - 4m,[S]Mounting Height=2.45m - 2.59m - Large",,6300-301522-301544,,,,,,1635.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7970,"[S]Awning Length/Projection=Length - 4.25m,[S]Mounting Height=2.45m - 2.59m - Large",,6300-301522-301545,,,,,,1675.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7971,"[S]Awning Length/Projection=Length - 4.5m,[S]Mounting Height=2.45m - 2.59m - Large",,6300-301522-301546,,,,,,1675.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7972,"[S]Awning Length/Projection=Length - 5m,[S]Mounting Height=2.45m - 2.59m - Large",,6300-301522-301547,,,,,,1759.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7973,"[S]Awning Length/Projection=Length - 3m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301540,,,,,,1599.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7974,"[S]Awning Length/Projection=Length - 3.25m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301541,,,,,,1635.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7975,"[S]Awning Length/Projection=Length - 3.5m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301542,,,,,,1635.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7976,"[S]Awning Length/Projection=Length - 3.75m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301543,,,,,,1675.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7977,"[S]Awning Length/Projection=Length - 4m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301544,,,,,,1675.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7978,"[S]Awning Length/Projection=Length - 4.25m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301545,,,,,,1719.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7979,"[S]Awning Length/Projection=Length - 4.5m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301546,,,,,,1719.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7980,"[S]Awning Length/Projection=Length - 5m,[S]Mounting Height=2.60m - 2.74m - X Large",,6300-301523-301547,,,,,,1799.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7981,"[S]Awning Length/Projection=Length - 3m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301550,,,,,,1729.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7982,"[S]Awning Length/Projection=Length - 3.25m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301551,,,,,,1769.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7983,"[S]Awning Length/Projection=Length - 3.5m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301552,,,,,,1769.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7984,"[S]Awning Length/Projection=Length - 3.75m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301553,,,,,,1809.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7985,"[S]Awning Length/Projection=Length - 4m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301554,,,,,,1809.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7986,"[S]Awning Length/Projection=Length - 4.25m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301555,,,,,,1845.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7987,"[S]Awning Length/Projection=Length - 4.5m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301556,,,,,,1845.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7988,"[S]Awning Length/Projection=Length - 5m,[S]Mounting Height=2.75m - 2.89m - XX Large",,6300-301524-301557,,,,,,1925.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7989,"[S]Awning Length/Projection=Length - 3m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301550,,,,,,1805.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7990,"[S]Awning Length/Projection=Length - 3.25m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301551,,,,,,1845.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7991,"[S]Awning Length/Projection=Length - 3.5m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301552,,,,,,1845.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7992,"[S]Awning Length/Projection=Length - 3.75m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301553,,,,,,1879.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7993,"[S]Awning Length/Projection=Length - 4m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301554,,,,,,1879.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7994,"[S]Awning Length/Projection=Length - 4.25m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301555,,,,,,1919.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7995,"[S]Awning Length/Projection=Length - 4.5m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301556,,,,,,1919.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7996,"[S]Awning Length/Projection=Length - 5m,[S]Mounting Height=2.90m - 3.10m - XXX Large",,6300-301525-301557,,,,,,1999.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",13177,,,6300-301524-301554,,,,,,[FIXED]1809.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13166,,,6300-301523-301541,,,,,,[FIXED]1635.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13167,,,6300-301523-301542,,,,,,[FIXED]1635.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13168,,,6300-301523-301543,,,,,,[FIXED]1675.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13169,,,6300-301523-301544,,,,,,[FIXED]1675.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13170,,,6300-301523-301545,,,,,,[FIXED]1719.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13171,,,6300-301523-301546,,,,,,[FIXED]1719.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13172,,,6300-301523-301547,,,,,,[FIXED]1799.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13173,,,6300-301524-301550,,,,,,[FIXED]1729.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13174,,,6300-301524-301551,,,,,,[FIXED]1769.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13175,,,6300-301524-301552,,,,,,[FIXED]1769.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13176,,,6300-301524-301553,,,,,,[FIXED]1809.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13165,,,6300-301523-301540,,,,,,[FIXED]1599.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13178,,,6300-301524-301555,,,,,,[FIXED]1845.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13179,,,6300-301524-301556,,,,,,[FIXED]1845.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13180,,,6300-301524-301557,,,,,,[FIXED]1925.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13181,,,6300-301525-301550,,,,,,[FIXED]1805.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13182,,,6300-301525-301551,,,,,,[FIXED]1845.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13183,,,6300-301525-301552,,,,,,[FIXED]1845.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13184,,,6300-301525-301553,,,,,,[FIXED]1879.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13185,,,6300-301525-301554,,,,,,[FIXED]1879.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",13186,,,6300-301525-301555,,,,,,[FIXED]1919.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
