"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Product Image ID - 21","Product Image File - 21","Product Image Description - 21","Product Image Is Thumbnail - 21","Product Image Sort - 21","Product Image ID - 22","Product Image File - 22","Product Image Description - 22","Product Image Is Thumbnail - 22","Product Image Sort - 22","Product Image ID - 23","Product Image File - 23","Product Image Description - 23","Product Image Is Thumbnail - 23","Product Image Sort - 23","Product Image ID - 24","Product Image File - 24","Product Image Description - 24","Product Image Is Thumbnail - 24","Product Image Sort - 24","Product Image ID - 25","Product Image File - 25","Product Image Description - 25","Product Image Is Thumbnail - 25","Product Image Sort - 25","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,1452,"Webasto Cruise CR165 Marine Compressor Fridge Freezer",P,C165RNASP14111AA,C165RNASP14111AA,Webasto,"Webasto CR165 Hinge Option",Right,"<h1>Webasto Cruise CR165 Marine Compressor Fridge Freezer&nbsp;</h1> <p>A luxurious double door fridge freezer solution for boats, caravans and motorhomes with an ample fridge volume (125 Litres / 4.4 cubic feet) and freezer capacity (40 Litres / 1.4 cubic feet), the Webasto Cruise CR165 Marine Compressor Fridge Freezer&nbsp;&nbsp;features a highly efficient, silent and fan cooled Danfoss / Secop compressor.</p> <p>The Webasto Cruise CR165 Marine Compressor Fridge Freezer&nbsp;&nbsp;also comes equipped with an interior light, 3 storage shelves and a handy vegetable bin and is finished with a high quality, luxurious and compact design, AC/DC functionality and is ideal for freestanding installations.</p> <h3>Webasto Cruise CR165 Marine Compressor Fridge Freezer features</h3> <ul> <li>Fan-cooled 12/24V Danfoss / SECOP compressor&nbsp;</li> <li>Interior light</li> <li>3 shelves</li> <li>Vegetable bin</li> <li>Transport locks (Come supplied inside the fridge, will need to be attached)&nbsp;</li> <li>Magnetic rubber seals keep moisture out and door firmly closed&nbsp;</li> <li>Right hand or left hand side opening possible</li> <li>Constructed of corrosion resistant materials&nbsp;</li> <li>One piece inner lining of food-quality, high density plastic with rounded corners for easy cleaning</li> <li>3 year conditional warranty</li> </ul>",1099.00,0.00,0.00,0.00,0.0000,N,"3 Years",51.0000,0.0000,0.0000,0.0000,N,N,"Sold out",none,0,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor;Fridges & Coolboxes;Fridges & Coolboxes/Fridges/Compressor/Tall",4547,m/951/iwm_refrigerator_CRUISE_165_open_525x294__62220.jpg,"Webasto CR165 Compressor Fridge/Freezer (C165RNASP14111AA)",N,0,4546,z/039/iwm_refrigerator_CRUISE_165_close_525x294__08457.jpg,,N,1,4563,k/140/CR165__70827.jpg,,Y,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Cruise, CR165, cr 165, Compressor,","Webasto Cruise CR165 Marine Caravan Motorhome Compressor Fridge Freezer","Webasto,Fridge,Compressor fridge,Fridge freezer, Caravan fridge, motorhome fridge","The Webasto Cruise CR165 Marine Compressor Fridge Freezer is in stock and sent with a Next Working Day delivery service!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/fridges-coolboxes/webasto-cruise-cr165-marine-compressor-fridge-freezer/,,,C165RNASP14111AA,,"""Height (mm)=1210"";""Width (mm)=500"";""Depth (mm)=520"";Operation=Compressor;""Fridge Volume=125L"";""Freezer Volume=40L"";Weight=38kg;""Power consumption (24hrs)=600 Watts"";""Compressor type=Danfoss BD50F"";""Freezes to=-18 Degrees C"""
"  SKU",4418,"[S]Select Hinge=Right Hand Hinge",,C165RNASP14111AA-RH,,,,,,1099.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4419,"[S]Select Hinge=Left Hand Hinge",,C165RNASP14111AA-LH,,,,,,1099.00,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",6034,,,C165RNASP14111AA-RH,,,,,,[FIXED]1099,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6035,,,C165RNASP14111AA-LH,,,,,,[FIXED]1099,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16873,,,C165RNASP14111AA-RH,,,,,,[FIXED]1099,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",16874,,,C165RNASP14111AA-LH,,,,,,[FIXED]1099,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1455,"Webasto CR130 and CR90 Side by Side Caravan Fridge and Freezer Combination",P,WebastoCR130+CR90,,Webasto,,Right,"<h1>Webasto CR130 and CR90 Side by Side Motorhome Caravan Fridge and Freezer Combination</h1> <p><strong><span style=""color: #ff0000;"">The Webasto CR130 and CR90 caravan and motorhome fridge and freezer combination set is a special order item. Lead times are currently 4-6 weeks.</span> </strong></p> <h2>The perfect match</h2> <p>The CR 90 Freezer has the same outside dimensions as the&nbsp;CR130 fridge. This means these units can be perfectly mounted side by side. The CR90 F is equipped with three shelves and&nbsp;four separate lids. It is also supplied with a fan-cooled compressor.</p> <h2>CR90 Freezer Features</h2> <ul> <li>Volume: 90 litres</li> <li>Thick insulation for excellent cooling performance and low power consumption</li> <li>12/24 V Danfoss / Secop compressor (AC/DC power kit optional)</li> <li>Door with a safety lock and magnetic rubber seal</li> <li>Great solution for a side by side fridge-freezer application with CR 130 fridge</li> <li>Three shelves and four seperate lids</li> <li>Dimensions H x W x D (mm) 746 x 527 x 520</li> <li>Power Consumption (W/24h) 550</li> <li>Weight 28KG</li> <li>Conditional 3 Year Warranty (see below)</li> </ul> <p><img class=""__mce_add_custom__"" title=""warranty-snip.png"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/warranty-snip.png"" alt=""warranty-snip.png"" width=""520"" height=""270"" /></p>",1899.00,0.00,0.00,0.00,0.0000,N,"3 Years",60.0000,0.0000,0.0000,0.0000,Y,N,"#The Webasto CR130 and CR90 caravan and motorhome fridge and freezer combination set is a special order item. Lead times are currently 4-6 weeks.",none,0,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor;Fridges & Coolboxes;Fridges & Coolboxes/Fridges/Compressor/Under Counter (Max height 821mm)",4558,r/587/Webasto_fridge_freezer__81207.png,"Webasto CR130 and CR90 Side by Side Fridge and Freezer Combination",Y,0,4564,o/812/CR63F__71006.jpg,,N,1,4565,w/958/CR130CLASSIC_CHIUSO__46032.jpg,,N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Webasto, Fridge,Freezer, caravan fridge, motorhome fridge, 12v fridge,","Webasto CR130 and CR90 Side by Side Fridge and Freezer Combination Caravan Motorhome","Webasto, CR130, CR90, Side by Side, Fridge, Freezer, Combination, caravan, motorhome,","Webasto CR130 and CR90 Side by Side Motorhome Caravan Fridge and Freezer Combination",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/fridges-coolboxes/webasto-cr130-and-cr90-side-by-side-caravan-fridge-and-freezer-combination/,,,,,
Product,1456,"Intex Swimming Pool B-Type Filter Cartridge",P,59905,,Intex,,Right,"<h1>Intex Swimming Pool B-Type Filter Cartridge ref 59905</h1> <p>For use with larger Intex 2500 gallons per hour pumps</p> <h3>Intex Swimming Pool B-Type Filter Cartridge features</h3> <ul> <li>Easy to clean dacron filter material</li> <li>Easy to change</li> <li>Cartridge height 10 inches,</li> </ul>",7.95,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,N,,"by product",0,0,"Swimming Pool;Swimming Pool/Pumps and Filters;Swimming Pool/Pumps and Filters/Filters",4561,i/278/INTEX_B_59905__70853.jpg,"Intex B filter cartridge 59905 (078257599059)",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Intex Swimming Pool B-Type Filter Cartridge","Intex, Swimming, Pool, B-Type, Filter, Cartridge,","The Intex Swiming Pool B-Type Filter Cartridge is in stock and delivered with a speedy Next Working Day courier service.",,,,New,N,N,,N,,,0,"Default Tax Class",078257599059,N,/swimming-pools/intex-swimming-pool-b-type-filter-cartridge/,,078257599059,59905,,
Product,1457,"Webasto BI40 Built-in Top Loading Motorhome Fridge Freezer",P,3040BA2A00000,,Webasto,,Right,"<h1>Webasto BI40 Built-in Top Loading Motorhome Fridge Freezer</h1> <h2>Convenient access from the top</h2> <p>With stainless steel lining, a plastic bottom section and a handy wire basket offering easy organisation and storage, the Webasto BI40 Built-in Top Loading Motorhome Fridge Freezer&nbsp;is a space efficient refrigerator or freezer box providing convenient access to food and drink from the top!&nbsp; Featuring an L shaped evaporator, the Webasto BI40 Built-in Top Loading Motorhome Fridge Freezer&nbsp;provides a temperature range of +10 &deg;C to -2 &deg;C.</p> <h3>Webasto BI40 Built-in Top Loading Motorhome and Marine Fridge Freezer features</h3> <div class=""pane"" style=""display: block;""> <ul class=""checklist""> <li><span style=""line-height: 1.78571em;"">Volume: 40 liters</span></li> <li>Easy access to food and drinks from the top</li> <li>Better installation options</li> <li>Extremely space saving</li> <li>Customizing options for the lid allow for perfectly adapted design</li> <li>Equipped with an L-shaped evaporator</li> <li>Fan-cooled compressor mounted on the side</li> <li>Also available with ASU</li> <li>Other compressor options as SP or Magnum also available</li> <li>Compressor can be de-mounted and relocated up to 1.5 Meters away</li> </ul> <h3>We also have a customer return BI40 available. Small dent on corner &pound;519 - contact us for details quoting JC-SP-595.</h3> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong><em><span style=""color: #ff0000;""> All Webasto Fridges have a conditional 3 year warranty (see below)<br /></span></em></strong></p> <p><strong><em><span style=""color: #ff0000;""><img class=""__mce_add_custom__"" title=""warranty-snip.png"" src=""https://cdn2.bigcommerce.com/server1100/fkhd5nhp/product_images/uploaded_images/warranty-snip.png"" alt=""warranty-snip.png"" width=""446"" height=""248"" /></span></em></strong></p> <p><strong>In the event that you require customer support with the Webasto BI40, believing it to be faulty, the following process will allow for the quickest way for you, the customer, to obtain service.</strong></p> <ul> <li><strong>Contact us at Jacksons Leisure to report an issue.</strong></li> <li><strong>We will provide self-help troubleshooting advice.</strong></li> <li><strong>If the issue is not solvable by self-help, then please visit this link, Webasto UK dealer locator.&nbsp;<a href=""https://www.webasto.com/gb/dealerlocator/"">https://www.webasto.com/gb/dealerlocator/</a></strong></li> <li><strong>Identify your local dealer and make contact.</strong></li> <li><strong>You then take the product to the dealer for investigation / repair.</strong></li> <li><strong>Warranty repairs will be billed by the dealer direct to Webasto&nbsp;</strong></li> <li><strong>Repairs which are outside of the warranty terms will be billed direct to you the customer.</strong></li> </ul> </div>",559.00,0.00,0.00,0.00,0.0000,N,,1.0000,0.0000,0.0000,0.0000,Y,N,"Sent on a next working day delivery!","by product",0,0,"Fridges & Coolboxes/Fridges;Fridges & Coolboxes/Fridges/Compressor;Fridges & Coolboxes/Fridges/Compressor/Top Loading",4582,x/933/Webasto_BI40__73302.jpg,"Webasto BI40 Built-in Top Loading Motorhome Fridge Freezer",Y,0,6209,f/445/BI40_DIMS__14966.jpg,"Dimension in Inches (U.S)",N,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BI40, BI 40, built-in, top, loading,","Webasto BI40 Built-in Top Loading Motorhome Caravan Fridge Freezer","Webasto, Fridge, freezer, Caravan, Motorhome, Campervan, fridge, top loading,","Webasto BI40 Built-In Top Loading Caravan Fridge Freezer with Next Working Day delivery!",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/webasto/bi40/top/loading/motorhome/marine/fridge/freezer/,,,3040BA2A00000,,"""Type=BI 40"";Operation=Fridge;""Volume (l)=40"";""Unit Dimensions H x W x D (mm)=380 x 395 x 395"";""Compressor Dimensions=165mm"";""Power consumption (W/24h)=270"";""Weight (kg)=16"";""Operation temperature (°C)=+10 to -2"""
Product,1458,"Quick Bivvy 2000 Pop up Fishing Sports Shelter",P,,,JLS,"Quick Bivvy Type",Right,"<h1 style=""text-align: justify;"">Quick Bivvy 2000 Pop Up Fishing Bivvy Sports Shelter (Hydrostatic Head of 2000)</h1> <p style=""text-align: justify;"">Convenient and quick to set up, the Quick Bivvy 2000 Pop Up Fishing Bivvy is a fast erect sports shelter which pops up and down in seconds! Ideal for fishing, archery or bowls, the Pop up Fishing Bivvy is a high quality shelter suitable for a variety of outdoor sports events and is perfect even in adverse weather conditions.<strong><br /></strong></p> <h2 style=""text-align: justify;"">Why go for the Pop Up Quick Bivvy 2000?</h2> <p style=""text-align: justify;"">Lightweight, easy to carry and with a handy carry bag which the Pop Up Fishing Bivvy fits&nbsp;easily inside when you&rsquo;re all done, this tough durable sports shelter has some very handy features apart from it's speedy set up.&nbsp; No need to pack the tent up if you want to move pitch, just pick it up and move it, while its still up.&nbsp; You'll only need 4 tent pegs in calm weather conditions, the mini canopy still allows you to sit half in half out of the tent during rainy conditions; Keep you and your gear dry inside with the removable ground sheet and a reassuring hydrostatic head of 2000.</p> <h2 style=""text-align: justify;"">Quick up and down (read this!)</h2> <p style=""text-align: justify;"">The Quick Pop Up Bivvy 2000 has the same technology as our original bivvy, up in a flash and down the same way (once you have the ""knack""). Some customers can struggle first time, once you've got it its easy, if it's your first time with one of our fast erect angling tents we strongly suggest you watch the YouTube video below.</p> <h2>Quick Bivvy 2000 Pop Up Fishing Sports Shelter features:</h2> <ul> <li>Carry bag, ground sheet, guy ropes, pegs</li> <li>Hydrostatic head of 2000 (rain resistance grade)</li> <li>Mini Canopy that can be tied back in the event of gusty winds</li> <li>Removable ground sheet easily attaches to tent via toggles (the tent is erected before attaching the groundsheet, and removed before taking down).</li> <li>Rear zipped opening for pole fishing</li> <li>Fly screen option on front door</li> <li>W175 x D150 x H140cm, Folded size 58x&nbsp; x 7 x 58cm</li> <li>Bivvy can double as a hide</li> </ul> <h2>&nbsp;Folding away the Quick Bivvy 2000</h2> <p><iframe src=""https://www.youtube.com/embed/34Rlud-sUS4"" width=""560"" height=""315"" frameborder=""0"" allowfullscreen=""""></iframe></p> <p>&nbsp;</p>",98.95,38.50,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,Y,Y,"The Quick Bivvy 2000 is sent on a next working day service",none,0,0,"Caravan, Campervan & Motorhome",4574,x/918/bivvy2__26931.jpg,"Pop Up Fishing Bivvy Sports Shelter Ideal for fishing, archery or bowls.",Y,0,4575,e/813/bivvy1__43429.jpg,"Fast Erect Sports Bivvy",N,1,4577,a/059/full_on_EDIT__67890.jpg,"Quick up fishing tent",N,2,4587,z/358/quickbivvy2__83904.jpg,"quick erect fishing bivvy",N,3,4586,w/067/quickbivvy1__66896.jpg,"Quick bivvy pop up angling tent with standard camping ""directors"" chair",N,4,9794,w/361/Camo_Bivvy_1__50949.jpg,"Camo fishing quick bivvy",N,5,9795,m/177/Bivvy_2__51826.jpg,"Camouflage fishing fast erect sports bivvy tent",N,6,4578,f/793/front_mesh_EDIT__99698.jpg,"Front view of sports tent with fly screen door",N,7,4581,w/265/mini_mesh__66063.jpg,"Fast erect fishing tent mini window rolled up",N,8,4576,l/211/bag_bits_EDIT__87557.jpg,"Fast erect fishing tent carry bag, pegs and guy ropes",N,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"pop up, fishing, bivvy, sports, Tent, Shelter,","Quick Pop Up Fishing Bivvy 2000 Sports Shelter Tent Fast Erect","Pop Up, Fishing, Bivvy, Sports, Shelter, Tent, fast, quick, erect,","Pop Up Fishing Bivvy 2000 Sports Shelter, quick up and down fast erect tent",,,,New,N,N,,N,,,0,"Default Tax Class",0636156532753,N,/quick/erect/fishing/bivvy/,,0636156532753,JLS-BIVVY2000,,
"  SKU",4712,"[RB]Quick Bivvy Colour=Standard",,QUICK-BIVVY,,,,,,96.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",4713,"[RB]Quick Bivvy Colour=Camo",,QUICK-BIVVY-CAMO,,,,,,106.95,0.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",6462,,,QUICK-BIVVY,,,,,,[FIXED]96.95,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",6463,,,QUICK-BIVVY-CAMO,,,,,,[FIXED]106.95,,,,,,,,,,,Y,Y,,,,,,,6463_source_1556548146.jpg,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
