"Item Type","Product ID","Product Name","Product Type","Product Code/SKU","Bin Picking Number","Brand Name","Option Set","Option Set Align","Product Description",Price,"Cost Price","Retail Price","Sale Price","Fixed Shipping Cost","Free Shipping","Product Warranty","Product Weight","Product Width","Product Height","Product Depth","Allow Purchases?","Product Visible?","Product Availability","Track Inventory","Current Stock Level","Low Stock Level",Category,"Product Image ID - 1","Product Image File - 1","Product Image Description - 1","Product Image Is Thumbnail - 1","Product Image Sort - 1","Product Image ID - 2","Product Image File - 2","Product Image Description - 2","Product Image Is Thumbnail - 2","Product Image Sort - 2","Product Image ID - 3","Product Image File - 3","Product Image Description - 3","Product Image Is Thumbnail - 3","Product Image Sort - 3","Product Image ID - 4","Product Image File - 4","Product Image Description - 4","Product Image Is Thumbnail - 4","Product Image Sort - 4","Product Image ID - 5","Product Image File - 5","Product Image Description - 5","Product Image Is Thumbnail - 5","Product Image Sort - 5","Product Image ID - 6","Product Image File - 6","Product Image Description - 6","Product Image Is Thumbnail - 6","Product Image Sort - 6","Product Image ID - 7","Product Image File - 7","Product Image Description - 7","Product Image Is Thumbnail - 7","Product Image Sort - 7","Product Image ID - 8","Product Image File - 8","Product Image Description - 8","Product Image Is Thumbnail - 8","Product Image Sort - 8","Product Image ID - 9","Product Image File - 9","Product Image Description - 9","Product Image Is Thumbnail - 9","Product Image Sort - 9","Product Image ID - 10","Product Image File - 10","Product Image Description - 10","Product Image Is Thumbnail - 10","Product Image Sort - 10","Product Image ID - 11","Product Image File - 11","Product Image Description - 11","Product Image Is Thumbnail - 11","Product Image Sort - 11","Product Image ID - 12","Product Image File - 12","Product Image Description - 12","Product Image Is Thumbnail - 12","Product Image Sort - 12","Product Image ID - 13","Product Image File - 13","Product Image Description - 13","Product Image Is Thumbnail - 13","Product Image Sort - 13","Product Image ID - 14","Product Image File - 14","Product Image Description - 14","Product Image Is Thumbnail - 14","Product Image Sort - 14","Product Image ID - 15","Product Image File - 15","Product Image Description - 15","Product Image Is Thumbnail - 15","Product Image Sort - 15","Product Image ID - 16","Product Image File - 16","Product Image Description - 16","Product Image Is Thumbnail - 16","Product Image Sort - 16","Product Image ID - 17","Product Image File - 17","Product Image Description - 17","Product Image Is Thumbnail - 17","Product Image Sort - 17","Product Image ID - 18","Product Image File - 18","Product Image Description - 18","Product Image Is Thumbnail - 18","Product Image Sort - 18","Product Image ID - 19","Product Image File - 19","Product Image Description - 19","Product Image Is Thumbnail - 19","Product Image Sort - 19","Product Image ID - 20","Product Image File - 20","Product Image Description - 20","Product Image Is Thumbnail - 20","Product Image Sort - 20","Search Keywords","Page Title","Meta Keywords","Meta Description","MYOB Asset Acct","MYOB Income Acct","MYOB Expense Acct","Product Condition","Show Product Condition?","Event Date Required?","Event Date Name","Event Date Is Limited?","Event Date Start Date","Event Date End Date","Sort Order","Product Tax Class","Product UPC/EAN","Stop Processing Rules","Product URL","Redirect Old URL?","Global Trade Item Number","Manufacturer Part Number","Tax Provider Tax Code","Product Custom Fields"
Product,1677,"Certikin Oil Fired Boiler Swimming Pool Heater",P,,,Certikin,"Certikin Oil Fired Boiler",Right,"<h2>Certikin Oil Fired Boiler Swimming Pool Heater</h2> <p style=""text-align: justify;"">The Certikin range of oil fired boiler swimming pool heaters run cleanly with low noise and a high output efficiency of 85%. This oil fired boiler / heater is manufactured to provide highly efficient and reliable service coupled with ease of installation as the boiler is supplied pre-plumbed.</p> <p style=""text-align: justify;"">Certikin oil fired boiler swimming pool heater is approved to the latest OFTEC and EC standards.</p> <h3 style=""text-align: justify;"">Certikin Oil Fired Boiler Swimming Pool Heater Features:</h3> <ul style=""text-align: justify;""> <li>85% high efficiency and output</li> <li>Approved to the latest OFTEC and EC standards</li> <li>Suitable for use with salt water swimming pool</li> <li>UK based technical expertise</li> <li>The most comprehensive oil fired boiler / heater on the market for swimming pool</li> <li>Pre-plumbed for easy installation</li> <li>Quick fit wire option (see CCPO2 pool controller)</li> <li>Outdoor terminals are IP44 rated</li> <li>Optional left, right or rear horizontal balanced flue kit available for all models</li> <li>Vertical balanced flue kit available</li> <li>Low noise operation</li> <li>Pool temperature display</li> </ul> <p style=""text-align: justify;"">Certikin oil fired swimming pool boiler / heater is supplied for use with a single wall flue. An adaptor will need to be purchased elsewhere if twin flue is required.</p> <div style=""text-align: justify;"" align=""center""> <table style=""width: 623px; height: 198px;"" border=""0""> <tbody> <tr><th class=""tabletopcolor"" style=""text-align: center;"" scope=""col"" width=""72"">Code</th><th class=""tabletopcolor"" style=""text-align: center;"" scope=""col"" width=""395"">Description</th><th class=""tabletopcolor"" style=""text-align: center;"" scope=""col"" width=""73"">Output kW</th><th class=""tabletopcolor"" style=""text-align: center;"" scope=""col"" width=""72"">Flue Diameter</th></tr> <tr> <td> <div align=""center"">COH110</div> </td> <td>Certikin Oil Fired Boiler Swimming Pool Heater 110,000 BTU</td> <td> <div align=""center"">32</div> </td> <td> <div align=""center"">4""</div> </td> </tr> <tr> <td class=""tablemidcolor""> <div align=""center"">COH180</div> </td> <td class=""tablemidcolor"">Certikin Oil Fired Boiler Swimming Pool Heater 180,000 BTU</td> <td class=""tablemidcolor""> <div align=""center"">52</div> </td> <td class=""tablemidcolor""> <div align=""center"">5""</div> </td> </tr> <tr> <td> <div align=""center"">COH220</div> </td> <td>Certikin Oil Fired Boiler Swimming Pool Heater 220,000 BTU</td> <td> <div align=""center"">65</div> </td> <td> <div align=""center"">5""</div> </td> </tr> <tr> <td class=""tablemidcolor""> <div align=""center"">COH280</div> </td> <td class=""tablemidcolor"">Certikin Oil Fired Boiler Swimming Pool Heater 280,000 BTU</td> <td class=""tablemidcolor""> <div align=""center"">82</div> </td> <td class=""tablemidcolor""> <div align=""center"">6""</div> </td> </tr> </tbody> </table> </div> <p>&nbsp;</p> <p>Please select the Certikin oil fired boiler swimming pool heater you require from the drop down list above.</p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/oil_heater/Certikin-Oil-Heater.pdf"" target=""_blank"">Click Here</a> to download the Certikin Oil Fired Boiler Swimming Pool Heater brochure</p> <p><a href=""https://www.jacksonsleisure.com/content/pdf/oil_heater/Certikin-Oil-Heater-Manual.pdf"" target=""_blank"">Click Here</a> to download the Certikin Oil Fired Boiler Swimming Pool Heater Manual</p> <p><img class=""__mce_add_custom__"" title=""certikin-oil-boiler-table2.jpg"" src=""https://cdn11.bigcommerce.com/s-fkhd5nhp/product_images/uploaded_images/certikin-oil-boiler-table2.jpg"" alt=""certikin-oil-boiler-table2.jpg"" width=""609"" height=""444"" /></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",4795.00,0.00,0.00,0.00,0.0000,N,,50.0000,0.0000,0.0000,0.0000,Y,Y,"#Special Order - typ. 3-5 days delivery","by option",399996,0,"Swimming Pool/Heating;Swimming Pool;Swimming Pool/Heating/Boilers",21009,z/201/certikin-150-000-btu-44kw-5-flue-oil-fired-heater-5287-p__53318.png,"Certikin Oil Fired Boiler Swimming Pool Heater",Y,0,5951,y/599/certikin-oil-fired-heater__84503.jpg,"Certikin Oil Fired Boiler Swimming Pool Heater Dimensions",N,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Certikin, Oil, Fired, Boiler, Swimming, Pool, Heater, plumbing, water","Certikin Oil Fired Boiler Swimming Pool Heater","Certikin, Oil, Fired, Boiler, Swimming, Pool, Heater, water, plumbing,","The Certikin Oil Fired Boiler Swimming Pool Heater provides a high efficiency boiler to heat your swimming pool",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/certikin-oil-fired-boiler-swimming-pool-heater/,,,,,
"  SKU",1917,"[S]Oil Fired Boiler Model=90\,000 BTU / 26 kW",,COH110,,,,,,4395.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1918,"[S]Oil Fired Boiler Model=150\,000 BTU / 44 kW",,COH180,,,,,,5295.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1919,"[S]Oil Fired Boiler Model=175\,000 BTU / 51 kW",,COH220,,,,,,5695.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1920,"[S]Oil Fired Boiler Model=239\,000 BTU / 70 kW",,COH280,,,,,,6595.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",756,,,COH110,,,,,,[FIXED]4395,,,,,,,,,,,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",757,,,COH180,,,,,,[FIXED]5295,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",758,,,COH220,,,,,,[FIXED]5695,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",759,,,COH280,,,,,,[FIXED]6595,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
Product,1678,"Certikin Oil Fired Boiler Flue and Mounting Accessories",P,,,Certikin,"Certikin Oil Fired Boiler Accessories",Right,"<h2>Certikin Oil Fired Boiler Swimming Pool Heater Flue and Mounting Accessories.</h2> <p>The highly efficient range of Certikin Oil Fired Boiler Swimming Pool Heaters can be run with either a horizontal or vertical balanced flue depending on the installation requirements. Please make your selection from the drop down box above or call for further information on suitability.</p> <p>&nbsp;</p>",249.00,0.00,0.00,0.00,0.0000,N,,0.1000,0.0000,0.0000,0.0000,N,Y,"#Special order – 5 to 7 working day delivery!","by option",16299980,0,"Swimming Pool/Heating;Swimming Pool;Swimming Pool/Heating/Boilers",18418,i/374/Flue-Kits-Oil-Heaters__23208.jpg,"Sizing Information for Certikin Oil Fired Boilers/Heaters and Balanced Flu",Y,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Certikin, Oil, Fired, Boiler, Swimming, Pool, Heater, plumbing, water, accessories, balanced, flue, mounting, guard","Certikin Oil Fired Boiler Flue and Mounting Accessories","Certikin, Oil, Boiler, Heater, Balanced, Flue, Mounting, Accessories, Swimming, Pool","The Certikin Oil Fired Boiler Swimming Pool Heater Balanced Flue kit horizontal or vertical with guards and mounting accessories",,,,New,N,N,,N,,,0,"Default Tax Class",,N,/swimming-pools/certikin-oil-fired-boiler-flue-and-mounting-accessories/,,,,,
"  SKU",1843,"[S]Oil Fired Boiler Accessories=Outdoor Vertical Flue Kit for COH110",,SPCOHBFOV10,,,,,,429.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1844,"[S]Oil Fired Boiler Accessories=Horiz. Concentric Flue Kit for COH110",,SPCOHHCF1,,,,,,1079.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1845,"[S]Oil Fired Boiler Accessories=430mm Concentric Flue Ext. for Horiz. Flue for COH110",,SPCOHCFM1,,,,,,179.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1846,"[S]Oil Fired Boiler Accessories=930mm Concentric Flue Ext. for Horiz. Flue for COH110",,SPCOHCFL1,,,,,,239.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1847,"[S]Oil Fired Boiler Accessories=Horizontal Flue Terminal Guard for COH110",,SPCOHTG2,,,,,,189.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1848,"[S]Oil Fired Boiler Accessories=Vertical Concentric Flue Kit from 2021 for COH110",,SPCOHBFIV1N,,,,,,850.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1849,"[S]Oil Fired Boiler Accessories=500mm Concentric Flue Ext. for Vert. Flue from 2021 for COH110",,SPCOHBFV15EN,,,,,,279.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1850,"[S]Oil Fired Boiler Accessories=1000mm Concentric Flue Ext. for Vert. Flue from 2021 for COH110",,SPCOHBFV11EN,,,,,,319.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1851,"[S]Oil Fired Boiler Accessories=Outdoor Vertical Flue Kit for COH180",,SPCOHBFOV11,,,,,,459.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1852,"[S]Oil Fired Boiler Accessories=Horiz. Concentric Flue Kit for COH180",,ZSPCOHHCF2,,,,,,1095.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1853,"[S]Oil Fired Boiler Accessories=430mm Concentric Flue Ext. for Horiz. Flue for COH180",,SPCOHCFM,,,,,,169.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1854,"[S]Oil Fired Boiler Accessories=930mm Concentric Flue Ext. for Horiz. Flue for COH180",,SPCOHCFL,,,,,,229.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1855,"[S]Oil Fired Boiler Accessories=Horizontal Concentric Flue Kit for COH220",,SPCOHHCF2,,,,,,1195.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1857,"[S]Oil Fired Boiler Accessories=Outdoor Vertical Flue Kit for COH280",,SPCOHBFOV3,,,,,,479.00,0.00,,,,N,,,,,,,,,,999998,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1860,"[S]Oil Fired Boiler Accessories=2 heater multi installation kit (Genie & Oil)",,MBMIK2,,,,,,500.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",1861,"[S]Oil Fired Boiler Accessories=3 heater multi installation kit (Genie & Oil)",,MBMIK3,,,,,,500.00,0.00,,,,N,,,,,,,,,,999999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7736,"[S]Oil Fired Boiler Accessories=Vertical Concentric Flue Kit for COH220",,SPCOHVCF2,,,,,,895.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7737,"[S]Oil Fired Boiler Accessories=Horizontal Concentric Flue Kit for COH280",,SPCOHHCF3,,,,,,1295.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  SKU",7738,"[S]Oil Fired Boiler Accessories=Vertical Concentric Flue Kit for COH280",,SPCOHVCF3,,,,,,929.00,0.00,,,,N,,,,,,,,,,99999,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"  Rule",684,,,SPCOHHCF1,,,,,,[FIXED]1079,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",12755,,,SPCOHVCF3,,,,,,[FIXED]929,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",12754,,,SPCOHHCF3,,,,,,[FIXED]1295,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",12753,,,SPCOHVCF2,,,,,,[FIXED]895,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",701,,,MBMIK3,,,,,,[FIXED]500,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",700,,,MBMIK2,,,,,,[FIXED]500,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",697,,,SPCOHBFOV3,,,,,,[FIXED]479,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",695,,,SPCOHHCF2,,,,,,[FIXED]1195,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",694,,,SPCOHCFL,,,,,,[FIXED]229,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",693,,,SPCOHCFM,,,,,,[FIXED]169,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",692,,,ZSPCOHHCF2,,,,,,[FIXED]1095,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",691,,,SPCOHBFOV11,,,,,,[FIXED]459,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",690,,,SPCOHBFV11EN,,,,,,[FIXED]319,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",689,,,SPCOHBFV15EN,,,,,,[FIXED]279,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",688,,,SPCOHBFIV1N,,,,,,[FIXED]850,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",687,,,SPCOHTG2,,,,,,[FIXED]189,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",686,,,SPCOHCFL1,,,,,,[FIXED]239,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",685,,,SPCOHCFM1,,,,,,[FIXED]179,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
"  Rule",683,,,SPCOHBFOV10,,,,,,[FIXED]429,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,,,,
